"","Index","Type.1","Type.2","Total","HP","Attack","Defense","SP..Atk.","SP..Def","Speed","names","NormHP","NormAttack","NormDefense","Performance","Grade"
"941",782,"Dragon","",300,45,55,65,45,45,45,"Jangmo-o",0.173228346456693,0.27027027027027,0.244897959183673,0.0116657482486504,"Weak"
"942",783,"Dragon","Fighting",420,55,75,90,65,70,65,"Hakamo-o",0.21259842519685,0.378378378378378,0.346938775510204,0.0281086735779649,"Weak"
"943",784,"Dragon","Fighting",600,75,110,125,100,105,85,"Kommo-o",0.291338582677165,0.567567567567568,0.489795918367347,0.0811898762654668,"Weak"
"944",785,"Electric","Fairy",570,70,115,85,95,75,130,"Tapu Koko",0.271653543307087,0.594594594594595,0.326530612244898,0.0529424419437918,"Weak"
"945",786,"Psychic","Fairy",570,70,85,75,130,115,95,"Tapu Lele",0.271653543307087,0.432432432432432,0.285714285714286,0.0337633721460493,"Weak"
"946",787,"Grass","Fairy",570,70,130,115,85,95,75,"Tapu Bulu",0.271653543307087,0.675675675675676,0.448979591836735,0.0826100655371746,"Weak"
"947",788,"Water","Fairy",570,70,75,115,95,130,85,"Tapu Fini",0.271653543307087,0.378378378378378,0.448979591836735,0.0463496367008178,"Weak"
"948",789,"Psychic","",200,43,29,31,29,31,37,"Cosmog",0.165354330708661,0.12972972972973,0.106122448979592,0.00247647219773204,"Weak"
"949",790,"Psychic","",400,43,29,131,29,131,37,"Cosmoem",0.165354330708661,0.12972972972973,0.514285714285714,0.0112321344967014,"Weak"
"950",791,"Psychic","Steel",680,137,137,107,113,89,97,"Solgaleo",0.535433070866142,0.713513513513514,0.416326530612245,0.159252859705278,"Normal"
"951",792,"Psychic","Ghost",680,137,113,89,137,107,97,"Lunala",0.535433070866142,0.583783783783784,0.342857142857143,0.107369306539385,"Weak"
"952",793,"Rock","Poison",570,109,53,47,127,131,103,"Nihilego",0.425196850393701,0.259459459459459,0.171428571428571,0.0191122305657739,"Weak"
"953",794,"Bug","Fighting",570,107,139,139,53,53,79,"Buzzwole",0.417322834645669,0.724324324324324,0.546938775510204,0.165527056125706,"Normal"
"954",795,"Bug","Fighting",570,71,137,37,137,37,151,"Pheromosa",0.275590551181102,0.713513513513514,0.130612244897959,0.0258832760769769,"Weak"
"955",796,"Electric","",570,83,89,71,173,71,83,"Xurkitree",0.322834645669291,0.454054054054054,0.269387755102041,0.0396880369683519,"Weak"
"956",797,"Steel","Flying",570,97,101,103,107,101,61,"Celesteela",0.377952755905512,0.518918918918919,0.4,0.0786507341987657,"Weak"
"957",798,"Grass","Steel",570,59,181,131,59,31,109,"Kartana",0.228346456692913,0.951351351351351,0.514285714285714,0.111922250934849,"Weak"
"958",799,"Dark","Dragon",570,223,101,53,97,53,43,"Guzzlord",0.874015748031496,0.518918918918919,0.195918367346939,0.0890574642455407,"Weak"
"959",800,"Psychic","",600,97,107,101,127,89,79,"Necrozma",0.377952755905512,0.551351351351351,0.391836734693878,0.0818528049823888,"Weak"
"960",800,"Psychic","Steel",680,97,157,127,113,109,77,"Necrozma Dusk Mane Necrozma",0.377952755905512,0.821621621621622,0.497959183673469,0.154833334925798,"Normal"
"961",800,"Psychic","Ghost",680,97,113,109,157,127,77,"Necrozma Dawn Wings Necrozma",0.377952755905512,0.583783783783784,0.424489795918367,0.0938605704209754,"Weak"
"962",800,"Psychic","Dragon",754,97,167,97,167,97,129,"Necrozma Ultra Necrozma",0.377952755905512,0.875675675675676,0.375510204081633,0.124480372289371,"Weak"
"963",801,"Steel","Fairy",600,80,95,115,130,115,65,"Magearna",0.311023622047244,0.486486486486487,0.448979591836735,0.0681345583732536,"Weak"
"964",802,"Fighting","Ghost",600,90,125,80,90,90,125,"Marshadow",0.350393700787402,0.648648648648649,0.306122448979592,0.0697762450543103,"Weak"
"965",803,"Poison","",420,67,73,67,73,67,73,"Poipole",0.259842519685039,0.367567567567568,0.253061224489796,0.024369797308155,"Weak"
"966",804,"Poison","Dragon",540,73,73,73,127,73,121,"Naganadel",0.283464566929134,0.367567567567568,0.277551020408163,0.029118701764596,"Weak"
"967",805,"Rock","Steel",570,61,131,211,53,101,13,"Stakataka",0.236220472440945,0.681081081081081,0.840816326530612,0.135474982519077,"Weak"
"968",806,"Fire","Ghost",570,53,127,53,151,79,107,"Blacephalon",0.204724409448819,0.659459459459459,0.195918367346939,0.0266504388688866,"Weak"
"969",807,"Electric","",600,88,112,75,102,80,143,"Zeraora",0.34251968503937,0.578378378378378,0.285714285714286,0.0568017085702125,"Weak"
"970",808,"Steel","",300,46,65,65,55,35,34,"Meltan",0.177165354330709,0.324324324324324,0.244897959183673,0.0142716001233437,"Weak"
"971",809,"Steel","",600,135,143,143,80,65,34,"Melmetal",0.52755905511811,0.745945945945946,0.563265306122449,0.221862099187409,"Strong"
"972",810,"Grass","",310,50,65,50,40,40,65,"Grookey",0.192913385826772,0.324324324324324,0.183673469387755,0.0116918067673973,"Weak"
"973",811,"Grass","",420,70,85,70,55,60,80,"Thwackey",0.271653543307087,0.432432432432432,0.26530612244898,0.0313659884213315,"Weak"
"974",812,"Grass","",530,100,125,90,60,70,85,"Rillaboom",0.389763779527559,0.648648648648649,0.346938775510204,0.0879129741021755,"Weak"
"975",813,"Fire","",310,50,71,40,40,40,69,"Scorbunny",0.192913385826772,0.356756756756757,0.142857142857143,0.0100318791232177,"Weak"
"976",814,"Fire","",420,65,86,60,55,60,94,"Raboot",0.251968503937008,0.437837837837838,0.224489795918367,0.0249660162170848,"Weak"
"977",815,"Fire","",530,80,116,75,65,75,119,"Cinderace",0.311023622047244,0.6,0.285714285714286,0.053518335208099,"Weak"
"978",816,"Water","",310,50,40,40,70,40,70,"Sobble",0.192913385826772,0.189189189189189,0.142857142857143,0.00541387529261545,"Weak"
"979",817,"Water","",420,65,60,55,95,55,90,"Drizzile",0.251968503937008,0.297297297297297,0.204081632653061,0.0154876643315338,"Weak"
"980",818,"Water","",530,70,85,65,125,65,120,"Inteleon",0.271653543307087,0.432432432432432,0.244897959183673,0.0289686046966137,"Weak"
"981",819,"Normal","",275,70,55,55,35,35,25,"Skwovet",0.271653543307087,0.27027027027027,0.204081632653061,0.0151836482794863,"Weak"
"982",820,"Normal","",460,120,95,95,55,75,20,"Greedent",0.468503937007874,0.486486486486487,0.36734693877551,0.0839260207338948,"Weak"
"983",821,"Flying","",245,38,47,35,33,35,57,"Rookidee",0.145669291338583,0.227027027027027,0.122448979591837,0.00424949381327334,"Weak"
"984",822,"Flying","",365,68,67,55,43,55,77,"Corvisquire",0.263779527559055,0.335135135135135,0.204081632653061,0.0182411811457931,"Weak"
"985",823,"Flying","Steel",495,98,87,105,53,85,67,"Corviknight",0.381889763779528,0.443243243243243,0.408163265306122,0.0692898193710342,"Weak"
"986",824,"Bug","",180,25,20,20,25,45,45,"Blipbug",0.094488188976378,0.0810810810810811,0.0612244897959184,0.000669053337444789,"Weak"
"987",825,"Bug","Psychic",335,50,35,80,50,90,30,"Dottler",0.192913385826772,0.162162162162162,0.306122448979592,0.00977650563949777,"Weak"
"988",826,"Bug","Psychic",505,60,45,110,80,120,90,"Orbeetle",0.232283464566929,0.216216216216216,0.428571428571429,0.0217243364849664,"Weak"
"989",827,"Dark","",245,40,28,28,47,52,50,"Nickit",0.153543307086614,0.124324324324324,0.0938775510204082,0.00199204433422656,"Weak"
"990",828,"Dark","",455,70,58,58,87,92,90,"Thievul",0.271653543307087,0.286486486486487,0.216326530612245,0.0170356272068308,"Weak"
"991",829,"Grass","",250,40,40,60,40,60,10,"Gossifleur",0.153543307086614,0.189189189189189,0.224489795918367,0.00672114431641991,"Weak"
"992",830,"Grass","",460,60,50,90,80,120,60,"Eldegoss",0.232283464566929,0.243243243243243,0.346938775510204,0.0198025207273801,"Weak"
"993",831,"Normal","",270,42,40,55,40,45,48,"Wooloo",0.161417322834646,0.189189189189189,0.204081632653061,0.00643232906697474,"Weak"
"994",832,"Normal","",490,72,80,100,60,90,88,"Dubwool",0.279527559055118,0.405405405405405,0.387755102040816,0.0441411772370153,"Weak"
"995",833,"Water","",284,50,64,50,38,38,44,"Chewtle",0.192913385826772,0.318918918918919,0.183673469387755,0.0115002766546074,"Weak"
"996",834,"Water","Rock",485,90,115,90,48,68,74,"Drednaw",0.350393700787402,0.594594594594595,0.346938775510204,0.0724819879175335,"Weak"
"997",835,"Electric","",270,59,45,50,40,50,26,"Yamper",0.228346456692913,0.216216216216216,0.183673469387755,0.00926836452393258,"Weak"
"998",836,"Electric","",490,69,90,60,90,60,121,"Boltund",0.267716535433071,0.459459459459459,0.224489795918367,0.027813343698833,"Weak"
"999",837,"Rock","",240,30,40,50,40,50,30,"Rolycoly",0.114173228346457,0.189189189189189,0.183673469387755,0.0041674094792205,"Weak"
"1000",838,"Rock","Fire",410,80,60,90,60,70,50,"Carkol",0.311023622047244,0.297297297297297,0.346938775510204,0.0322802081207031,"Weak"
"1001",839,"Rock","Fire",510,110,80,120,80,90,30,"Coalossal",0.429133858267717,0.405405405405405,0.469387755102041,0.0818608831232003,"Weak"
"1002",840,"Grass","Dragon",260,40,40,80,40,40,20,"Applin",0.153543307086614,0.189189189189189,0.306122448979592,0.00909246952239078,"Weak"
"1003",841,"Grass","Dragon",485,70,110,80,95,60,70,"Flapple",0.271653543307087,0.567567567567568,0.306122448979592,0.0473984920803818,"Weak"
"1004",842,"Grass","Dragon",485,110,85,80,100,80,30,"Appletun",0.429133858267717,0.432432432432432,0.306122448979592,0.0570075708683133,"Weak"
"1005",843,"Ground","",315,52,57,75,35,50,46,"Silicobra",0.200787401574803,0.281081081081081,0.285714285714286,0.016325011400602,"Weak"
"1006",844,"Ground","",510,72,107,125,65,70,71,"Sandaconda",0.279527559055118,0.551351351351351,0.489795918367347,0.0756863171061146,"Weak"
"1007",845,"Flying","Water",475,70,85,55,85,95,85,"Cramorant",0.271653543307087,0.432432432432432,0.204081632653061,0.0241738372471781,"Weak"
"1008",846,"Water","",280,41,63,40,40,30,66,"Arrokuda",0.15748031496063,0.313513513513514,0.142857142857143,0.00725317240750312,"Weak"
"1009",847,"Water","",490,61,123,60,60,50,136,"Barraskewda",0.236220472440945,0.637837837837838,0.224489795918367,0.0340239573335186,"Weak"
"1010",848,"Electric","Poison",242,40,38,35,54,35,40,"Toxel",0.153543307086614,0.178378378378378,0.122448979591837,0.00355373136273024,"Weak"
"1011",849,"Electric","Poison",502,75,98,70,114,70,75,"Toxtricity Amped Form",0.291338582677165,0.502702702702703,0.26530612244898,0.0390558573035513,"Weak"
"1012",849,"Electric","Poison",502,75,98,70,114,70,75,"Toxtricity Low Key Form",0.291338582677165,0.502702702702703,0.26530612244898,0.0390558573035513,"Weak"
"1013",850,"Fire","Bug",305,50,65,45,50,50,45,"Sizzlipede",0.192913385826772,0.324324324324324,0.163265306122449,0.0104149393487976,"Weak"
"1014",851,"Fire","Bug",525,100,115,65,90,90,65,"Centiskorch",0.389763779527559,0.594594594594595,0.244897959183673,0.0569554538308194,"Weak"
"1015",852,"Fighting","",310,50,68,60,50,50,32,"Clobbopus",0.192913385826772,0.340540540540541,0.224489795918367,0.0149478186848266,"Weak"
"1016",853,"Fighting","",480,80,118,90,70,80,42,"Grapploct",0.311023622047244,0.610810810810811,0.346938775510204,0.0661102457752627,"Weak"
"1017",854,"Ghost","",308,40,45,45,74,54,50,"Sinistea",0.153543307086614,0.216216216216216,0.163265306122449,0.005620171899362,"Weak"
"1018",855,"Ghost","",508,60,65,65,134,114,70,"Polteageist",0.232283464566929,0.324324324324324,0.244897959183673,0.0186494312728283,"Weak"
"1019",856,"Psychic","",265,42,30,45,56,53,39,"Hatenna",0.161417322834646,0.135135135135135,0.163265306122449,0.00376133089541413,"Weak"
"1020",857,"Psychic","",370,57,40,65,86,73,49,"Hattrem",0.220472440944882,0.189189189189189,0.244897959183673,0.0104149393487976,"Weak"
"1021",858,"Psychic","Fairy",510,57,90,95,136,103,29,"Hatterene",0.220472440944882,0.459459459459459,0.36734693877551,0.0374115647706199,"Weak"
"1022",859,"Dark","Fairy",265,45,45,30,55,40,50,"Impidimp",0.173228346456693,0.216216216216216,0.102040816326531,0.00402191608288346,"Weak"
"1023",860,"Dark","Fairy",370,65,60,45,75,55,70,"Morgrem",0.251968503937008,0.297297297297297,0.163265306122449,0.0124301314652271,"Weak"
"1024",861,"Dark","Fairy",510,95,120,65,95,75,60,"Grimmsnarl",0.37007874015748,0.621621621621622,0.244897959183673,0.0565385175308685,"Weak"
"1025",862,"Dark","Normal",520,93,90,101,60,81,95,"Obstagoon",0.362204724409449,0.459459459459459,0.391836734693878,0.0654088373123244,"Weak"
"1026",863,"Steel","",440,70,110,100,50,60,50,"Perrserker",0.271653543307087,0.567567567567568,0.387755102040816,0.0599847566351503,"Weak"
"1027",864,"Ghost","",510,60,95,50,145,130,30,"Cursola",0.232283464566929,0.486486486486487,0.183673469387755,0.0209556101819319,"Weak"
"1028",865,"Fighting","",507,62,135,95,68,82,65,"Sirfetch'd",0.240157480314961,0.702702702702703,0.36734693877551,0.0621932160989529,"Weak"
"1029",866,"Ice","Psychic",520,80,85,75,110,100,70,"Mr. Rime",0.311023622047244,0.432432432432432,0.285714285714286,0.0386276289788101,"Weak"
"1030",867,"Ground","Ghost",483,58,95,145,50,105,30,"Runerigus",0.224409448818898,0.486486486486487,0.571428571428571,0.0625840938801569,"Weak"
"1031",868,"Fairy","",270,45,40,40,50,61,34,"Milcery",0.173228346456693,0.189189189189189,0.142857142857143,0.00488184720153224,"Weak"
"1032",869,"Fairy","",495,65,60,75,110,121,64,"Alcremie",0.251968503937008,0.297297297297297,0.285714285714286,0.0216027300641474,"Weak"
"1033",870,"Fighting","",470,65,100,100,70,60,75,"Falinks",0.251968503937008,0.513513513513513,0.387755102040816,0.0503713347607611,"Weak"
"1034",871,"Electric","",435,48,101,95,91,85,15,"Pincurchin",0.18503937007874,0.518918918918919,0.36734693877551,0.0354728109758481,"Weak"
"1035",872,"Ice","Bug",185,30,25,35,45,30,20,"Snom",0.114173228346457,0.108108108108108,0.122448979591837,0.0017113940873221,"Weak"
"1036",873,"Ice","Bug",475,70,65,60,125,90,65,"Frosmoth",0.271653543307087,0.324324324324324,0.224489795918367,0.0199784157289219,"Weak"
"1037",874,"Rock","",470,100,125,135,20,20,70,"Stonjourner",0.389763779527559,0.648648648648649,0.530612244897959,0.13434925450921,"Weak"
"1038",875,"Ice","",470,75,80,110,65,90,50,"Eiscue Ice Face",0.291338582677165,0.405405405405405,0.428571428571429,0.0508186726659168,"Weak"
"1039",875,"Ice","",470,75,80,70,65,50,130,"Eiscue Noice Face",0.291338582677165,0.405405405405405,0.26530612244898,0.0315353687931866,"Weak"
"1040",876,"Psychic","Normal",475,60,65,55,105,95,95,"Indeedee Male",0.232283464566929,0.324324324324324,0.204081632653061,0.0155745260606903,"Weak"
"1041",876,"Psychic","Normal",475,70,55,65,95,105,85,"Indeedee Female",0.271653543307087,0.27027027027027,0.244897959183673,0.0181803779353836,"Weak"
"1042",877,"Electric","Dark",436,58,95,58,70,58,97,"Morpeko Full Belly Mode",0.224409448818898,0.486486486486487,0.216326530612245,0.0238168355403451,"Weak"
"1043",877,"Electric","Dark",436,58,95,58,70,58,97,"Morpeko Hangry Mode",0.224409448818898,0.486486486486487,0.216326530612245,0.0238168355403451,"Weak"
"1044",878,"Steel","",330,72,80,49,40,49,40,"Cufant",0.279527559055118,0.405405405405405,0.179591836734694,0.0205517031413544,"Weak"
"1045",879,"Steel","",500,122,130,69,80,69,30,"Copperajah",0.476377952755905,0.675675675675676,0.261224489795918,0.0842821538234362,"Weak"
"1046",880,"Electric","Dragon",505,90,100,90,80,70,75,"Dracozolt",0.350393700787402,0.513513513513513,0.346938775510204,0.0626253532015062,"Weak"
"1047",881,"Electric","Ice",505,90,100,90,90,80,55,"Arctozolt",0.350393700787402,0.513513513513513,0.346938775510204,0.0626253532015062,"Weak"
"1048",882,"Water","Dragon",505,90,90,100,70,80,75,"Dracovish",0.350393700787402,0.459459459459459,0.387755102040816,0.0626253532015062,"Weak"
"1049",883,"Water","Ice",505,90,90,100,80,90,55,"Arctovish",0.350393700787402,0.459459459459459,0.387755102040816,0.0626253532015062,"Weak"
"1050",884,"Steel","Dragon",535,70,95,115,120,50,85,"Duraludon",0.271653543307087,0.486486486486487,0.448979591836735,0.0595352471867658,"Weak"
"1051",885,"Dragon","Ghost",270,28,60,30,40,30,82,"Dreepy",0.106299212598425,0.297297297297297,0.102040816326531,0.00342474169493292,"Weak"
"1052",886,"Dragon","Ghost",410,68,80,50,60,50,102,"Drakloak",0.263779527559055,0.405405405405405,0.183673469387755,0.0198416085055005,"Weak"
"1053",887,"Dragon","Ghost",600,88,120,75,100,75,142,"Dragapult",0.34251968503937,0.621621621621622,0.285714285714286,0.0610336120147144,"Weak"
"1054",888,"Fairy","",660,92,120,115,80,115,138,"Zacian Hero of Many Battles",0.358267716535433,0.621621621621622,0.448979591836735,0.100190879518439,"Weak"
"1055",888,"Fairy","Steel",700,92,150,115,80,115,148,"Zacian Crowned Sword",0.358267716535433,0.783783783783784,0.448979591836735,0.126275456784118,"Weak"
"1056",889,"Fighting","",660,92,120,115,80,115,138,"Zamazenta Hero of Many Battles",0.358267716535433,0.621621621621622,0.448979591836735,0.100190879518439,"Weak"
"1057",889,"Fighting","Steel",700,92,120,140,80,140,128,"Zamazenta Crowned Shield",0.358267716535433,0.621621621621622,0.551020408163265,0.122916079408993,"Weak"
"1058",890,"Poison","Dragon",690,140,85,95,145,95,130,"Eternatus",0.547244094488189,0.432432432432432,0.36734693877551,0.0871312185397675,"Weak"
"1059",890,"Poison","Dragon",1125,255,115,250,125,250,130,"Eternatus Eternamax",1,0.594594594594595,1,0.594794594594595,"Strong"
"1060",891,"Fighting","",385,60,90,60,53,50,72,"Kubfu",0.232283464566929,0.459459459459459,0.224489795918367,0.0241586364445757,"Weak"
"1061",892,"Fighting","Dark",550,100,130,100,63,60,97,"Urshifu Single Strike Style",0.389763779527559,0.675675675675676,0.387755102040816,0.102316820339542,"Weak"
"1062",892,"Fighting","Water",550,100,130,100,63,60,97,"Urshifu Rapid Strike Style",0.389763779527559,0.675675675675676,0.387755102040816,0.102316820339542,"Weak"
"1063",893,"Dark","Grass",600,105,120,105,70,95,105,"Zarude",0.409448818897638,0.621621621621622,0.408163265306122,0.104086628071105,"Weak"
"1064",894,"Electric","",580,80,100,50,100,50,200,"Regieleki",0.311023622047244,0.513513513513513,0.183673469387755,0.0295353774793595,"Weak"
"1065",895,"Dragon","",580,200,100,50,100,50,80,"Regidrago",0.783464566929134,0.513513513513513,0.183673469387755,0.0740954445366144,"Weak"
"1066",896,"Ice","",580,100,145,130,65,110,30,"Glastrier",0.389763779527559,0.756756756756757,0.510204081632653,0.150687945763536,"Normal"
"1067",897,"Ghost","",580,100,65,60,145,80,130,"Spectrier",0.389763779527559,0.324324324324324,0.224489795918367,0.0285777269154097,"Weak"
"1068",898,"Psychic","Grass",500,100,80,80,80,80,80,"Calyrex",0.389763779527559,0.405405405405405,0.306122448979592,0.0485711254239938,"Weak"
"1069",898,"Psychic","Ice",680,100,165,150,85,130,50,"Calyrex Ice Rider",0.389763779527559,0.864864864864865,0.591836734693878,0.199704019526517,"Normal"
"1070",898,"Psychic","Ghost",680,100,85,80,165,100,150,"Calyrex Shadow Rider",0.389763779527559,0.432432432432432,0.306122448979592,0.0517958671189267,"Weak"
"1071",899,"Normal","Psychic",525,103,105,72,105,75,65,"Wyrdeer",0.401574803149606,0.540540540540541,0.273469387755102,0.0595613057055127,"Weak"
"1072",900,"Bug","Rock",500,70,135,95,45,70,85,"Kleavor",0.271653543307087,0.702702702702703,0.36734693877551,0.0703234739479959,"Weak"
"1073",901,"Ground","Normal",550,130,140,105,45,80,50,"Ursaluna",0.507874015748031,0.72972972972973,0.408163265306122,0.151469701325944,"Normal"
"1074",901,"Ground","Normal",555,113,70,120,135,65,52,"Ursaluna Bloodmoon",0.440944881889764,0.351351351351351,0.469387755102041,0.0729206396497735,"Weak"
"1075",902,"Water","Ghost",530,120,112,65,80,75,78,"Basculegion Male",0.468503937007874,0.578378378378378,0.244897959183673,0.0665606238409388,"Weak"
"1076",902,"Water","Ghost",530,120,92,65,100,75,78,"Basculegion Female",0.468503937007874,0.47027027027027,0.244897959183673,0.0541567689173988,"Weak"
"1077",903,"Fighting","Poison",510,80,130,60,40,80,120,"Sneasler",0.311023622047244,0.675675675675676,0.224489795918367,0.0473767766480927,"Weak"
"1078",904,"Dark","Poison",510,85,115,95,65,65,85,"Overqwil",0.330708661417323,0.594594594594595,0.36734693877551,0.0724342139664974,"Weak"
"1079",905,"Fairy","Flying",580,74,115,70,135,80,106,"Enamorus Incarnate Forme",0.28740157480315,0.594594594594595,0.26530612244898,0.0455374795332051,"Weak"
"1080",905,"Fairy","Flying",580,74,115,110,135,100,46,"Enamorus Therian Forme",0.28740157480315,0.594594594594595,0.428571428571429,0.0734374669382543,"Weak"
"1081",906,"Grass","",310,40,61,54,45,45,65,"Sprigatito",0.153543307086614,0.302702702702703,0.2,0.00949559480740583,"Weak"
"1082",907,"Grass","",410,61,80,63,60,63,83,"Floragato",0.236220472440945,0.405405405405405,0.236734693877551,0.0228709113098314,"Weak"
"1083",908,"Grass","Dark",530,76,110,70,81,70,123,"Meowscarada",0.295275590551181,0.567567567567568,0.26530612244898,0.0446623476119539,"Weak"
"1084",909,"Fire","",310,67,45,59,63,40,36,"Fuecoco",0.259842519685039,0.216216216216216,0.220408163265306,0.0125830081085424,"Weak"
"1085",910,"Fire","",411,81,55,78,90,58,49,"Crocalor",0.31496062992126,0.27027027027027,0.297959183673469,0.0255636249136812,"Weak"
"1086",911,"Fire","Ghost",530,104,75,100,110,75,66,"Skeledirge",0.405511811023622,0.378378378378378,0.387755102040816,0.0596959413857052,"Weak"
"1087",912,"Water","",310,55,65,45,50,45,50,"Quaxly",0.21259842519685,0.324324324324324,0.163265306122449,0.0114572800986749,"Weak"
"1088",913,"Water","",410,70,85,65,65,60,65,"Quaxwell",0.271653543307087,0.432432432432432,0.244897959183673,0.0289686046966137,"Weak"
"1089",914,"Water","Fighting",530,85,120,80,85,75,85,"Quaquaval",0.330708661417323,0.621621621621622,0.306122448979592,0.0631313227738425,"Weak"
"1090",915,"Normal","",254,54,45,40,35,45,35,"Lechonk",0.208661417322835,0.216216216216216,0.142857142857143,0.00664514030340802,"Weak"
"1091",916,"Normal","",489,110,100,75,59,80,65,"Oinkologne Male",0.429133858267717,0.513513513513513,0.285714285714286,0.0631617243790472,"Weak"
"1092",916,"Normal","",489,115,90,70,59,90,65,"Oinkologne Female",0.448818897637795,0.459459459459459,0.26530612244898,0.0549098601091852,"Weak"
"1093",917,"Bug","",210,35,41,45,29,40,20,"Tarountula",0.133858267716535,0.194594594594595,0.163265306122449,0.00445275025949942,"Weak"
"1094",918,"Bug","",404,60,79,92,52,86,35,"Spidops",0.232283464566929,0.4,0.355102040816327,0.0331937329262414,"Weak"
"1095",919,"Bug","",210,33,46,40,21,25,45,"Nymble",0.125984251968504,0.221621621621622,0.142857142857143,0.00418869060286383,"Weak"
"1096",920,"Bug","Dark",450,71,102,78,52,55,92,"Lokix",0.275590551181102,0.524324324324324,0.297959183673469,0.0432547532909738,"Weak"
"1097",921,"Electric","",240,45,50,20,40,25,60,"Pawmi",0.173228346456693,0.243243243243243,0.0612244897959184,0.00277979335594634,"Weak"
"1098",922,"Electric","Fighting",350,60,75,40,50,40,85,"Pawmo",0.232283464566929,0.378378378378378,0.142857142857143,0.0127558629495637,"Weak"
"1099",923,"Electric","Fighting",490,70,115,70,70,60,105,"Pawmot",0.271653543307087,0.594594594594595,0.26530612244898,0.0430532340793308,"Weak"
"1100",924,"Normal","",305,50,50,45,40,45,75,"Tandemaus",0.192913385826772,0.243243243243243,0.163265306122449,0.00786120451159821,"Weak"
"1101",925,"Normal","",470,74,75,70,65,75,111,"Maushold Family of Four",0.28740157480315,0.378378378378378,0.26530612244898,0.0290511233393123,"Weak"
"1102",925,"Normal","",470,74,75,70,65,75,111,"Maushold Family of Three",0.28740157480315,0.378378378378378,0.26530612244898,0.0290511233393123,"Weak"
"1103",926,"Fairy","",312,37,55,70,30,55,65,"Fidough",0.141732283464567,0.27027027027027,0.26530612244898,0.0103628223113038,"Weak"
"1104",927,"Fairy","",477,57,80,115,50,80,95,"Dachsbun",0.220472440944882,0.405405405405405,0.448979591836735,0.0403301188702763,"Weak"
"1105",928,"Grass","Normal",260,41,35,45,58,51,30,"Smoliv",0.15748031496063,0.162162162162162,0.163265306122449,0.00436936299950923,"Weak"
"1106",929,"Grass","Normal",354,52,53,60,78,78,33,"Dolliv",0.200787401574803,0.259459459459459,0.224489795918367,0.0118950632136234,"Weak"
"1107",930,"Grass","Normal",510,78,69,90,125,109,39,"Arboliva",0.303149606299213,0.345945945945946,0.346938775510204,0.0365846411090506,"Weak"
"1108",931,"Normal","Flying",417,82,96,51,45,51,92,"Squawkabilly Green Plumage",0.318897637795276,0.491891891891892,0.187755102040816,0.0296518590581583,"Weak"
"1109",931,"Normal","Flying",417,82,96,51,45,51,92,"Squawkabilly Blue Plumage",0.318897637795276,0.491891891891892,0.187755102040816,0.0296518590581583,"Weak"
"1110",931,"Normal","Flying",417,82,96,51,45,51,92,"Squawkabilly Yellow Plumage",0.318897637795276,0.491891891891892,0.187755102040816,0.0296518590581583,"Weak"
"1111",931,"Normal","Flying",417,82,96,51,45,51,92,"Squawkabilly White Plumage",0.318897637795276,0.491891891891892,0.187755102040816,0.0296518590581583,"Weak"
"1112",932,"Rock","",280,55,55,75,35,35,25,"Nacli",0.21259842519685,0.27027027027027,0.285714285714286,0.0166168668105676,"Weak"
"1113",933,"Rock","",355,60,60,100,35,65,35,"Naclstack",0.232283464566929,0.297297297297297,0.387755102040816,0.0269772995557023,"Weak"
"1114",934,"Rock","",500,100,100,130,45,90,35,"Garganacl",0.389763779527559,0.513513513513513,0.510204081632653,0.102316820339542,"Weak"
"1115",935,"Fire","",255,40,50,40,50,40,35,"Charcadet",0.153543307086614,0.243243243243243,0.142857142857143,0.00553548171343447,"Weak"
"1116",936,"Fire","Psychic",525,85,60,100,125,80,75,"Armarouge",0.330708661417323,0.297297297297297,0.387755102040816,0.0383236129267625,"Weak"
"1117",937,"Fire","Ghost",525,75,125,80,60,100,85,"Ceruledge",0.291338582677165,0.648648648648649,0.306122448979592,0.0580499116181906,"Weak"
"1118",938,"Electric","",272,61,31,41,59,35,45,"Tadbulb",0.236220472440945,0.140540540540541,0.146938775510204,0.0050781547094258,"Weak"
"1119",939,"Electric","",495,109,64,91,103,83,45,"Bellibolt",0.425196850393701,0.318918918918919,0.351020408163265,0.0477995326838971,"Weak"
"1120",940,"Electric","Flying",280,40,40,35,55,40,70,"Wattrel",0.153543307086614,0.189189189189189,0.122448979591837,0.00375698780895631,"Weak"
"1121",941,"Electric","Flying",490,70,70,60,105,60,125,"Kilowattrel",0.271653543307087,0.351351351351351,0.224489795918367,0.0216266170396654,"Weak"
"1122",942,"Dark","",340,60,78,60,40,51,51,"Maschiff",0.232283464566929,0.394594594594595,0.224489795918367,0.0207762407112238,"Weak"
"1123",943,"Dark","",505,80,120,90,60,70,85,"Mabosstiff",0.311023622047244,0.621621621621622,0.346938775510204,0.0672767987978337,"Weak"
"1124",944,"Poison","Normal",290,40,65,35,40,35,75,"Shroodle",0.153543307086614,0.324324324324324,0.122448979591837,0.00629769338678225,"Weak"
"1125",945,"Poison","Normal",485,63,95,65,80,72,110,"Grafaiai",0.244094488188976,0.486486486486487,0.244897959183673,0.0292813069215769,"Weak"
"1126",946,"Grass","Ghost",275,40,65,30,45,35,60,"Bramblin",0.153543307086614,0.324324324324324,0.102040816326531,0.00528141115565188,"Weak"
